	filepath	filename	genre	beats	tempo	plp	spectrogram	chromagram	tempogram	zero_crossings	zero_crossing_rate	spectral_centroid	spectral_rolloff	spectral_contrast	spectral_bandwidth	spectral_flatness	rms	mfccs
195	data/music-genres-dataset/metal/metal.00010.wav	metal.00010.wav	metal	184.5703125	129.19921875	0.0	-4.400398	0.54192996	0.2298926263074883	130189	0.1964922297950502	3048.92204996446	5663.032577762471	21.768897188010936	2358.945156956088	0.025582572	0.11807427	1.387488
196	data/music-genres-dataset/metal/metal.00006.wav	metal.00006.wav	metal	123.046875	123.046875	0.541052	-11.216734	0.43394193	0.2193851306175072	131225	0.1980427965487239	3237.024467978614	6228.183401156468	20.25709867744227	2572.85619917386	0.037829496	0.050436046	-1.5625904
197	data/music-genres-dataset/metal/metal.00012.wav	metal.00012.wav	metal	172.265625	123.046875	0.61462474	-5.8900967	0.6050157	0.2272249712896112	117175	0.1768272972254447	2803.0748358615183	5262.386766331932	21.407540310374483	2183.19896828585	0.018474296	0.11425508	3.592841
198	data/music-genres-dataset/metal/metal.00013.wav	metal.00013.wav	metal	135.99917763157896	135.99917763157896	0.0	-6.7665057	0.63626	0.2343666285102448	134864	0.2035226489994199	3047.6177641277013	5735.609297962587	20.38725669081042	2303.5326278545813	0.028873788	0.0862796	2.6048505
199	data/music-genres-dataset/metal/metal.00007.wav	metal.00007.wav	metal	151.99908088235293	151.99908088235293	0.18951099	-8.977591	0.5814756	0.2514077968738588	111537	0.1683108867459396	2939.5934644365843	5806.928665621374	20.44968560446989	2522.7640637193967	0.03174679	0.06945514	-0.15485084
200	data/music-genres-dataset/disco/disco.00052.wav	disco.00052.wav	disco	123.046875	123.046875	0.0	-7.750228	0.416339	0.1784909703877579	112473	0.1697749752271848	2590.895265581967	5061.243667071491	15.927158810754854	2163.0263132751998	0.0127117	0.1252895	-1.7074976
201	data/music-genres-dataset/disco/disco.00046.wav	disco.00046.wav	disco	123.046875	123.046875	0.3644582	-11.778086	0.37654734	0.1323749014765475	75663	0.1141981462683681	2259.6134224825128	4889.510959704901	20.638857894951347	2273.017281190322	0.00859609	0.11295763	0.13624556
202	data/music-genres-dataset/disco/disco.00091.wav	disco.00091.wav	disco	99.38401442307692	99.38401442307692	0.30048028	-10.695267	0.41658926	0.0937386181475229	60724	0.091605792005027	2038.0233324903527	4205.2946794337295	20.86291902252029	2079.845310411284	0.0092392	0.17357677	1.9889992
203	data/music-genres-dataset/disco/disco.00085.wav	disco.00085.wav	disco	123.046875	123.046875	0.03160898	-11.877039	0.5680954	0.1190803015310722	105185	0.1586842311968291	3004.282384496403	6576.211923125725	19.26521607307665	2745.823220384804	0.021903299	0.089196034	-0.4249611
204	data/music-genres-dataset/disco/disco.00084.wav	disco.00084.wav	disco	112.34714673913044	112.34714673913044	0.20127286	-17.035011	0.5036078	0.0843603598152148	100336	0.1514181681409512	2455.24915780573	4726.57972012761	17.29696619820968	2100.2474541180773	0.015977578	0.06199186	-3.6485379
205	data/music-genres-dataset/disco/disco.00090.wav	disco.00090.wav	disco	129.19921875	129.19921875	0.0	-11.228118	0.4853454	0.1440024251636726	96833	0.1461135380413766	2574.459663761324	5458.62535799739	20.22256483011213	2396.4319550059604	0.017744055	0.09060119	0.079074256
206	data/music-genres-dataset/disco/disco.00047.wav	disco.00047.wav	disco	123.046875	117.45383522727272	0.21576731	-25.996552	0.2205651	0.2490048463698134	57682	0.087009226363109	1710.9750338916172	3238.8652049195184	20.737726458645323	1620.237853858365	0.0021613655	0.046983007	-12.544898
207	data/music-genres-dataset/disco/disco.00053.wav	disco.00053.wav	disco	135.99917763157896	135.99917763157896	0.0	-7.180417	0.46783406	0.1276469369695861	102163	0.154212662533836	3078.471520466789	6405.67828043431	18.07506158678756	2709.964770671987	0.009862091	0.172544	4.1484675
208	data/music-genres-dataset/disco/disco.00045.wav	disco.00045.wav	disco	123.046875	123.046875	0.05864439	-7.1790233	0.40729582	0.1357182356521926	72707	0.1097190249178267	2248.0305097896653	4609.5460117278135	27.39973945997371	2368.674846875565	0.038868904	0.13538006	1.4851884
209	data/music-genres-dataset/disco/disco.00051.wav	disco.00051.wav	disco	107.666015625	107.666015625	0.6753405	-7.589605	0.46042803	0.1476330108412215	104432	0.1576298760150812	2650.733012294551	5370.86048524507	18.30178236818406	2308.7574488392247	0.018404514	0.10630639	1.2910076
210	data/music-genres-dataset/disco/disco.00079.wav	disco.00079.wav	disco	123.046875	123.046875	0.0	-13.702845	0.4529953	0.1083159135489498	66092	0.0997630721916086	2292.343238788746	5038.586340813515	24.33199543490132	2348.257608169952	0.010597376	0.08474546	-0.027378002
211	data/music-genres-dataset/disco/disco.00086.wav	disco.00086.wav	disco	123.046875	123.046875	0.7507807	-10.908994	0.3951693	0.1583715522370863	62596	0.0944656171452049	1867.9449476906248	3804.782097411543	23.314284609950494	1875.100595647403	0.004331201	0.1652407	1.5216501
212	data/music-genres-dataset/disco/disco.00092.wav	disco.00092.wav	disco	117.45383522727272	117.45383522727272	0.27551475	-10.403798	0.37081537	0.134309678787375	77832	0.1174699705143078	2457.290836589106	5267.457810687355	17.281888895387517	2400.458463698317	0.010790838	0.10665764	1.6593812
213	data/music-genres-dataset/disco/disco.00093.wav	disco.00093.wav	disco	107.666015625	107.666015625	0.0	-7.480662	0.40822446	0.1422543160606441	90791	0.1370223680394431	2460.976249847247	5018.7851199971	19.06974990481882	2302.764572139555	0.012717718	0.15328684	1.2598107
214	data/music-genres-dataset/disco/disco.00087.wav	disco.00087.wav	disco	107.666015625	107.666015625	0.0	-10.406526	0.38466448	0.176390921453146	66415	0.1002388915071539	2139.9275398336126	4527.826423379495	25.899678446431224	2190.4788402266463	0.008280523	0.11922079	0.87818813
215	data/music-genres-dataset/disco/disco.00078.wav	disco.00078.wav	disco	129.19921875	129.19921875	0.0	-16.688082	0.33193442	0.1543735614983494	63679	0.0961245649651972	2218.8916636421804	4882.1333812173725	19.17462346869957	2307.129643481128	0.007876916	0.06821812	-3.6906838
216	data/music-genres-dataset/disco/disco.00050.wav	disco.00050.wav	disco	107.666015625	107.666015625	0.0	-5.5660534	0.45113242	0.1642321687448009	85309	0.1287397132395591	2376.024789843428	5006.06171149942	23.636040771766165	2258.3171189316554	0.012514198	0.15894556	3.8850276
217	data/music-genres-dataset/disco/disco.00044.wav	disco.00044.wav	disco	123.046875	123.046875	0.0	-5.968283	0.36688584	0.1362076947356338	72631	0.1095898739607501	2330.184618105648	4644.4354630401685	25.541448258850775	2437.173040564197	0.03327143	0.1488845	-0.9698425
218	data/music-genres-dataset/disco/disco.00068.wav	disco.00068.wav	disco	107.666015625	107.666015625	0.0	-7.4147005	0.41615787	0.1610071340015835	107743	0.1626135168938515	2956.07911228871	6131.50048488254	23.02308614375704	2599.6311259609206	0.021635555	0.10675535	-0.022920065
219	data/music-genres-dataset/disco/disco.00040.wav	disco.00040.wav	disco	135.99917763157896	135.99917763157896	0.7710907	-5.391712	0.42082047	0.1367737075903908	83833	0.1264267026778809	2606.29912820678	5354.906263594838	27.66399542642923	2534.060693504753	0.040974792	0.1451297	2.8414645
220	data/music-genres-dataset/disco/disco.00054.wav	disco.00054.wav	disco	112.34714673913044	112.34714673913044	0.20636195	-18.525373	0.40131727	0.1415484495527997	75921	0.114602970320959	2565.7213875301686	5520.260613036543	20.738022481936294	2533.5455870416863	0.012317253	0.052147932	-5.358778
221	data/music-genres-dataset/disco/disco.00083.wav	disco.00083.wav	disco	117.45383522727272	117.45383522727272	0.0	-15.521432	0.4141832	0.1314026285574976	59631	0.0899853628915313	1959.0741390518035	4352.013565382105	18.18436920909525	2210.6474519323588	0.0071704825	0.08756795	-1.512728
222	data/music-genres-dataset/disco/disco.00097.wav	disco.00097.wav	disco	129.19921875	129.19921875	0.6178813	-9.2598505	0.41497517	0.1146795003359858	79803	0.120450638655259	2825.9872512256507	6233.179503969693	24.3974818762392	2680.412391414793	0.017016822	0.108068004	1.002293
223	data/music-genres-dataset/disco/disco.00096.wav	disco.00096.wav	disco	103.359375	103.359375	0.46291098	-12.267218	0.41661966	0.1497556782573585	89019	0.1343604233130317	2481.7391879825063	4956.558659458382	23.52214638521067	2178.636081412623	0.008760366	0.09197087	1.7876285
224	data/music-genres-dataset/disco/disco.00082.wav	disco.00082.wav	disco	123.046875	123.046875	0.0	-5.801928	0.42271745	0.1275638424236047	91587	0.1381975662219644	2577.207725501049	5419.988829575116	17.317880372829908	2387.481422375904	0.023891121	0.18085705	2.847085
225	data/music-genres-dataset/disco/disco.00055.wav	disco.00055.wav	disco	129.19921875	129.19921875	0.0	-10.861403	0.46316418	0.1434677758887231	73141	0.1103900812064965	2108.222111170191	4398.119267510151	17.387473248284458	2072.4417849954066	0.0064600823	0.12146718	3.2754354
226	data/music-genres-dataset/disco/disco.00041.wav	disco.00041.wav	disco	161.4990234375	161.4990234375	0.79463977	-10.732795	0.35568023	0.1184713586206091	35690	0.0538442424352281	1776.2078696571791	3874.369482761746	29.768286698940383	2452.3952046098902	0.011969014	0.17539127	1.6316181
227	data/music-genres-dataset/disco/disco.00069.wav	disco.00069.wav	disco	107.666015625	107.666015625	0.7530175	-11.961685	0.38936836	0.1971196753747983	55400	0.0836037195475638	1931.0406859713391	4516.06060125435	20.174322936036987	2209.134861955746	0.0061078942	0.11154942	0.9638711
228	data/music-genres-dataset/disco/disco.00057.wav	disco.00057.wav	disco	117.45383522727272	117.45383522727272	0.77885103	-14.698107	0.37011018	0.1311695011510404	61234	0.0924305454853055	1937.5108831118105	4163.010995957801	18.966488428496845	2099.6513207440416	0.0064162454	0.07616043	-2.0559611
229	data/music-genres-dataset/disco/disco.00043.wav	disco.00043.wav	disco	129.19921875	129.19921875	0.03665824	-3.6412733	0.4201968	0.1465992541907879	89282	0.1347388129592034	2875.436087892228	6020.828480731583	25.047393597846607	2761.027657600521	0.04496572	0.17365672	4.0009494
230	data/music-genres-dataset/disco/disco.00094.wav	disco.00094.wav	disco	135.99917763157896	135.99917763157896	0.4907235	-12.314417	0.41709906	0.1406661086682267	61991	0.0935562735643851	2207.508364191443	5074.241861223898	21.720583271332792	2353.4688289954274	0.007287012	0.09929446	0.9846178
231	data/music-genres-dataset/disco/disco.00080.wav	disco.00080.wav	disco	99.38401442307692	99.38401442307692	0.5132858	-19.189892	0.3887272	0.1156947691004157	56157	0.0847419095610982	2144.421294157524	4958.257334414879	21.957514042561076	2414.589449327385	0.0071990523	0.05919658	-5.3888655
232	data/music-genres-dataset/disco/disco.00081.wav	disco.00081.wav	disco	86.1328125	129.19921875	0.70374495	-17.033943	0.35849315	0.1114619428305541	77137	0.1164020204949729	2292.7794271099783	4741.368184454756	22.1245193937776	2208.685660246896	0.008552139	0.07869997	-5.2832747
233	data/music-genres-dataset/disco/disco.00095.wav	disco.00095.wav	disco	123.046875	123.046875	0.0	-13.539953	0.46804446	0.1249437259571225	78189	0.1180315128335266	2487.3290419536625	5008.401552983613	23.22110841893098	2276.752800993831	0.0103758015	0.09839544	-0.5838046
234	data/music-genres-dataset/disco/disco.00042.wav	disco.00042.wav	disco	103.359375	107.666015625	0.0320731	-5.1936007	0.39404586	0.1714681128123168	80611	0.121640942212877	2403.5943004906803	4900.743864196636	22.800974748313603	2394.759734074969	0.03793544	0.13595319	1.3179393
235	data/music-genres-dataset/disco/disco.00056.wav	disco.00056.wav	disco	89.10290948275862	89.10290948275862	0.0	-17.9282	0.35841092	0.1346765125999585	50968	0.0769275213892111	1755.0626027481248	3815.532045297999	17.071108681155835	2043.032911785096	0.0043434547	0.07617771	-0.67735094
236	data/music-genres-dataset/disco/disco.00031.wav	disco.00031.wav	disco	123.046875	123.046875	0.0	-2.726336	0.4171802	0.1484299988439294	115125	0.1737518428557617	3256.8245922155297	6681.488136238399	19.778562644781584	2898.2479074691846	0.089009024	0.11573668	-0.7908066
237	data/music-genres-dataset/disco/disco.00025.wav	disco.00025.wav	disco	123.046875	123.046875	0.2480195	-10.110153	0.35795805	0.1125679627353324	66068	0.0996603556409512	2410.172991720571	5080.420375036253	25.220644962946164	2575.78379596989	0.041408416	0.10787889	-4.3392878
238	data/music-genres-dataset/disco/disco.00019.wav	disco.00019.wav	disco	117.45383522727272	117.45383522727272	0.0	-8.941895	0.44504824	0.1131214498253819	68705	0.1036553497196442	2117.600893757939	4198.641535854118	24.26901315934618	2143.8668309867053	0.026012177	0.1469729	2.1243057
239	data/music-genres-dataset/disco/disco.00018.wav	disco.00018.wav	disco	123.046875	123.046875	0.628388	-3.8019102	0.37013212	0.1210817107211884	95153	0.1435833877126836	3043.112394267485	6837.516427095417	27.79372492500358	3000.578592723888	0.058366496	0.1387322	2.3361323
240	data/music-genres-dataset/disco/disco.00024.wav	disco.00024.wav	disco	129.19921875	129.19921875	0.0	-4.8267446	0.37273753	0.1561770283320974	79652	0.1202165053412606	2624.8146292704746	5605.777239522912	29.75201749667825	2709.8971083970696	0.038255904	0.14292744	0.2055227
241	data/music-genres-dataset/disco/disco.00030.wav	disco.00030.wav	disco	135.99917763157896	135.99917763157896	0.20123649	-0.38672835	0.45011917	0.1609935009922878	99894	0.1507754344305877	3167.957019564375	6935.539964290893	26.61347526836524	3047.751584963893	0.07531369	0.16993791	2.0802932
242	data/music-genres-dataset/disco/disco.00026.wav	disco.00026.wav	disco	117.45383522727272	117.45383522727272	0.0	-2.7634423	0.40120935	0.1373575347660907	87232	0.1315957620359628	3043.442618665026	6612.500283225783	28.672667392929203	2969.142812285463	0.07284689	0.14299113	2.972914
243	data/music-genres-dataset/disco/disco.00032.wav	disco.00032.wav	disco	112.34714673913044	112.34714673913044	0.0	-10.251457	0.3684095	0.0980941826796076	81706	0.1232511751981825	2446.9732041150987	4958.032509788283	27.747346576873475	2449.1310646818765	0.030595267	0.11106248	-2.4162834
244	data/music-genres-dataset/disco/disco.00033.wav	disco.00033.wav	disco	129.19921875	129.19921875	0.0	-4.774328	0.39188674	0.1582430430584951	82506	0.1244871725154679	2450.0566407004226	5023.3482272331785	26.13634020824501	2387.704915648652	0.031502634	0.15692227	5.1275015
245	data/music-genres-dataset/disco/disco.00027.wav	disco.00027.wav	disco	112.34714673913044	112.34714673913044	0.0	-9.488914	0.48542	0.1338504789487641	67017	0.101182977450696	2908.6746448662057	6348.173137054089	26.0376965557733	2990.137959225662	0.0450581	0.115590945	2.7405012
246	data/music-genres-dataset/disco/disco.00023.wav	disco.00023.wav	disco	112.34714673913044	112.34714673913044	0.0	0.5721637	0.43539393	0.1293803372355499	100076	0.1509782240912606	3167.5553240363656	6730.133523963167	26.90419449679029	2934.8804408393594	0.09094109	0.17817323	2.372643
247	data/music-genres-dataset/disco/disco.00037.wav	disco.00037.wav	disco	129.19921875	129.19921875	0.0	1.8256925	0.45445886	0.161296731461639	125925	0.1900112686098221	3637.15709215702	7770.988276718387	25.009242291041357	3198.92805420669	0.11579359	0.16394664	4.6418924
248	data/music-genres-dataset/disco/disco.00036.wav	disco.00036.wav	disco	135.99917763157896	135.99917763157896	0.0	1.2797511	0.4347791	0.14322570949327	107394	0.1620300717807424	3347.8914155592065	7057.02020419446	26.657043192134047	3013.0752701327133	0.0865903	0.17306404	4.5015635
249	data/music-genres-dataset/disco/disco.00022.wav	disco.00022.wav	disco	123.046875	123.046875	0.6902559	-1.4921196	0.43538973	0.1479130283656504	114582	0.1728866824970997	3708.111084945484	7808.475701493619	27.5841174718397	3249.5970109617488	0.09607142	0.13684142	1.1520574
250	data/music-genres-dataset/disco/disco.00008.wav	disco.00008.wav	disco	123.046875	123.046875	0.0	-1.3387815	0.45429057	0.1767959915103487	109408	0.1643124669216705	2801.719944013176	5445.952622059036	17.199455721797822	2423.642442464987	0.049736727	0.19048811	3.1796267
251	data/music-genres-dataset/disco/disco.00034.wav	disco.00034.wav	disco	129.19921875	129.19921875	0.0	-1.6023141	0.3576883	0.2140194055820032	119836	0.1808128504447022	3653.66003987046	7835.304773600638	27.64686903234965	3234.117413102966	0.0883406	0.122863606	-0.16374117
252	data/music-genres-dataset/disco/disco.00020.wav	disco.00020.wav	disco	161.4990234375	161.4990234375	0.22068965	-10.347744	0.34255823	0.1644619202581416	68426	0.1032629876015081	2116.937132047034	4349.140806264501	26.16820269623058	2114.133686793271	0.017671103	0.12454408	-0.30520022
253	data/music-genres-dataset/disco/disco.00021.wav	disco.00021.wav	disco	107.666015625	107.666015625	0.0	-6.4126835	0.40129316	0.1371072565571442	82220	0.1240453402938901	3248.7101133407705	7422.743256960557	19.699323826437794	3305.0654052412287	0.049870905	0.111359596	-0.1911547
254	data/music-genres-dataset/disco/disco.00035.wav	disco.00035.wav	disco	123.046875	123.046875	0.0	-0.39757398	0.4025388	0.1627391061190284	116809	0.1763363725348027	3623.472822634945	7702.866414860064	30.380853357038838	3229.7424316453403	0.10203318	0.15245456	0.7997685
255	data/music-genres-dataset/disco/disco.00009.wav	disco.00009.wav	disco	129.19921875	129.19921875	0.1913638	-3.7834203	0.44217622	0.1291460952021557	113119	0.1706677028953983	3016.965496147904	5955.038133519432	31.233853768873903	2623.4409081696326	0.077684484	0.11894341	-0.8782088
256	data/music-genres-dataset/disco/disco.00010.wav	disco.00010.wav	disco	107.666015625	107.666015625	0.79655665	1.7295738	0.4376821	0.1954099301220637	99591	0.1503026361900618	2877.407465478847	5865.166570747535	16.35493884044653	2624.016008286234	0.056740332	0.23285724	6.2378807
257	data/music-genres-dataset/disco/disco.00004.wav	disco.00004.wav	disco	123.046875	123.046875	0.0	-4.499761	0.38212395	0.1652098880216035	112005	0.1690144195910672	3328.480911675585	7195.770306155742	22.06433239211863	3111.671947152701	0.06946798	0.11454933	-0.11725041
258	data/music-genres-dataset/disco/disco.00038.wav	disco.00038.wav	disco	123.046875	123.046875	0.6699206	-3.164027	0.37060228	0.1694865589927459	111436	0.1682021280452436	3353.4041593917245	7042.789638014791	26.060555852803688	2986.922593222054	0.082339436	0.11308772	-1.2739985
259	data/music-genres-dataset/disco/disco.00039.wav	disco.00039.wav	disco	112.34714673913044	112.34714673913044	0.0	-9.114296	0.34106076	0.1454312295891998	67035	0.1011584312161639	2328.094174657868	4866.670443010441	24.988624130841835	2431.6262286946403	0.021303048	0.12429802	2.9013033
260	data/music-genres-dataset/disco/disco.00005.wav	disco.00005.wav	disco	107.666015625	107.666015625	0.0	-0.41493794	0.44803378	0.1765500680380994	96725	0.1446281579262452	2722.838205612588	5472.246935614224	19.98378778756562	2569.440633823273	0.04602312	0.20679496	4.8884883
261	data/music-genres-dataset/disco/disco.00011.wav	disco.00011.wav	disco	95.703125	95.703125	0.0	-0.25303185	0.3735347	0.1597903995322854	86790	0.1309711547757154	3132.9752096198536	6864.145655089907	33.59128998014552	3008.0152397325915	0.055708423	0.18884107	1.6278504
262	data/music-genres-dataset/disco/disco.00007.wav	disco.00007.wav	disco	129.19921875	129.19921875	0.0	-1.9776394	0.43158323	0.1411950334450752	92984	0.1402915488447409	3099.082006241359	6098.201459632395	25.473085658879747	2728.233137760695	0.064019695	0.15957549	2.8642359
263	data/music-genres-dataset/disco/disco.00013.wav	disco.00013.wav	disco	184.5703125	89.10290948275862	0.0	0.6793348	0.42159122	0.1778675417649709	105713	0.1595289992991106	3391.3650851073285	7203.947261093387	30.013978648616668	3108.93319540748	0.08219103	0.17077066	2.2556562
264	data/music-genres-dataset/disco/disco.00012.wav	disco.00012.wav	disco	112.34714673913044	112.34714673913044	0.5383069	-3.0525513	0.42836955	0.1518409224862619	87344	0.1314991138599537	2737.358914650989	5710.012308756511	16.991258536901103	2613.8040560395066	0.04350523	0.1755619	4.639031
265	data/music-genres-dataset/disco/disco.00006.wav	disco.00006.wav	disco	123.046875	123.046875	0.89386755	0.42776796	0.4740417	0.2029069342720731	108450	0.1636452140129543	2848.3952424437216	5506.662886546549	19.835857091238196	2490.639855374388	0.05156069	0.19189338	3.3215516
266	data/music-genres-dataset/disco/disco.00002.wav	disco.00002.wav	disco	92.28515625	112.34714673913044	0.0	-0.55281323	0.41199332	0.1625436600262723	101640	0.153338438950116	3592.218114571658	8074.817942466648	29.491224009389843	3398.4114031761465	0.06655735	0.1612736	1.8051378
267	data/music-genres-dataset/disco/disco.00016.wav	disco.00016.wav	disco	123.046875	123.046875	0.06856428	-1.8467592	0.4351562	0.1645187531180722	76426	0.1142480842911877	2520.434662364383	5334.772696659483	20.72292580583788	2562.658796592373	0.037271872	0.20567748	5.3676677
268	data/music-genres-dataset/disco/disco.00017.wav	disco.00017.wav	disco	123.046875	123.046875	0.0502791	-7.4188914	0.4045441	0.1336514703427994	79989	0.1207210248694895	2564.2888414229064	5388.221942521027	29.55527062743372	2669.924041000966	0.042947207	0.116038404	-1.9163768
269	data/music-genres-dataset/disco/disco.00003.wav	disco.00003.wav	disco	129.19921875	129.19921875	0.0	-0.8587797	0.4951672	0.1608210755343392	100022	0.1495607339559387	3045.7831971882174	6206.430158943966	16.27497973761733	2720.412267248648	0.057225678	0.19629128	6.4262366
270	data/music-genres-dataset/disco/disco.00029.wav	disco.00029.wav	disco	103.359375	103.359375	0.0	-2.5778418	0.38404918	0.1602092438250557	91823	0.1385359266241299	3075.024487929993	6847.716803672419	28.14654708450764	3031.615634612722	0.05861779	0.14753455	0.2731461
271	data/music-genres-dataset/disco/disco.00015.wav	disco.00015.wav	disco	123.046875	123.046875	0.014195541	-3.137211	0.41476554	0.1454063702688761	59813	0.0902270488930781	2362.4116322792247	5439.756743039443	27.676685621458	2806.8455040642566	0.0328572	0.21586056	3.1041715
272	data/music-genres-dataset/disco/disco.00001.wav	disco.00001.wav	disco	117.45383522727272	117.45383522727272	0.10432295	0.766624	0.41056672	0.1890004604351517	125793	0.1885523173483103	3292.7045497632544	6522.435342111895	18.142452924179576	2768.039084700346	0.08111113	0.17707454	3.979555
273	data/music-genres-dataset/disco/disco.00000.wav	disco.00000.wav	disco	117.45383522727272	117.45383522727272	0.6225142	-8.487822	0.44557777	0.1187598675136636	64206	0.0965254538231895	2298.111223896002	4889.646293275712	17.996968110409107	2566.115075375709	0.033871744	0.14208542	0.59605646
274	data/music-genres-dataset/disco/disco.00014.wav	disco.00014.wav	disco	103.359375	103.359375	0.81088024	0.6183279	0.43621334	0.1844816996183093	103501	0.156306688999613	3087.4839714263608	6530.043847051567	22.570070825270637	2812.663481543452	0.06962228	0.17372327	3.0276732
275	data/music-genres-dataset/disco/disco.00028.wav	disco.00028.wav	disco	123.046875	123.046875	0.0	2.5300026	0.4831137	0.1555115208767198	131527	0.1983751148008507	3715.186361332581	7728.130041418938	26.501845272061097	3188.905341529692	0.11840858	0.17249633	4.4007874
276	data/music-genres-dataset/disco/disco.00073.wav	disco.00073.wav	disco	112.34714673913044	112.34714673913044	0.0	-8.50894	0.44633502	0.1386373595236525	116859	0.1763450581254833	2847.3774256623724	5925.935834632395	19.01898958669793	2460.2242285963	0.021343553	0.095505424	-1.065731
277	data/music-genres-dataset/disco/disco.00067.wav	disco.00067.wav	disco	99.38401442307692	99.38401442307692	0.35666558	-9.667383	0.3649281	0.1801447469292118	94903	0.1432352088167053	2541.8943744550784	5183.456668720998	19.806080936076665	2289.50088177475	0.016229142	0.09131899	-1.3945279
278	data/music-genres-dataset/disco/disco.00098.wav	disco.00098.wav	disco	123.046875	123.046875	0.0	-8.395654	0.44101816	0.1381737138179731	74584	0.1125694091985692	2418.030526534591	5386.464979698376	24.269002597181046	2432.2940291163904	0.013120313	0.122635394	-0.12603588
279	data/music-genres-dataset/disco/disco.00099.wav	disco.00099.wav	disco	123.046875	123.046875	0.0	-8.395654	0.44101816	0.1381737138179731	74584	0.1125694091985692	2418.030526534591	5386.464979698376	24.269002597181046	2432.2940291163904	0.013120313	0.122635394	-0.12603588
280	data/music-genres-dataset/disco/disco.00066.wav	disco.00066.wav	disco	135.99917763157896	135.99917763157896	0.38659745	-5.929355	0.4507588	0.1359483599583948	91813	0.1385699137180974	2492.5900126194274	5114.010839617169	20.776337735233344	2277.528939585275	0.0131608	0.16955869	3.1575675
281	data/music-genres-dataset/disco/disco.00072.wav	disco.00072.wav	disco	135.99917763157896	135.99917763157896	0.0	-10.794935	0.43429318	0.1281691437250797	121958	0.1840673035092807	2902.908464272473	5470.108067629785	17.503380572462667	2302.244809482252	0.019390726	0.08449229	-2.3875268
282	data/music-genres-dataset/disco/disco.00064.wav	disco.00064.wav	disco	123.046875	123.046875	0.0	-16.03507	0.3883355	0.0991272968812207	43017	0.0648764531370843	2144.867079027064	4947.807152697216	19.5057730013718	2403.8472223095423	0.005141353	0.0921835	1.1668289
283	data/music-genres-dataset/disco/disco.00070.wav	disco.00070.wav	disco	107.666015625	107.666015625	0.0	-8.160894	0.4555278	0.1502288320248568	89166	0.134583605230085	2449.2386352862327	5184.522503987819	17.509579573568523	2311.5141174707114	0.014654933	0.11097853	1.5797201
284	data/music-genres-dataset/disco/disco.00058.wav	disco.00058.wav	disco	129.19921875	129.19921875	0.0	-10.623567	0.41732	0.1236002020817365	73514	0.1109455813756767	2218.099825489775	4744.041099459832	23.80028131795957	2245.3047931107694	0.008888919	0.122181386	1.0219767
285	data/music-genres-dataset/disco/disco.00059.wav	disco.00059.wav	disco	123.046875	123.046875	0.0	-10.140817	0.40379235	0.1023054767589905	72997	0.1101755848801237	2280.027319455578	4829.1746913971865	22.43751212039509	2270.053510897032	0.014039597	0.116905145	0.90414685
286	data/music-genres-dataset/disco/disco.00071.wav	disco.00071.wav	disco	112.34714673913044	112.34714673913044	0.7975112	-8.634775	0.4355713	0.1611993053165248	103281	0.155900310566512	2809.068016654822	6001.635119090777	20.820009047170075	2531.020801130906	0.019657366	0.09810153	0.394772
287	data/music-genres-dataset/disco/disco.00065.wav	disco.00065.wav	disco	129.19921875	129.19921875	0.6445344	-9.681584	0.47089672	0.1257615409205649	48773	0.0736186889742846	1887.0062144692777	4363.138220979554	15.76484405898095	2190.8419319524737	0.005695656	0.18529183	5.596819
288	data/music-genres-dataset/disco/disco.00049.wav	disco.00049.wav	disco	123.046875	123.046875	0.74356085	-5.0136757	0.42124674	0.1216197277633481	89646	0.1352758090438901	2396.9886993729247	4920.578392365139	21.495096856994653	2208.6154034140663	0.013203488	0.20944752	2.4495115
289	data/music-genres-dataset/disco/disco.00061.wav	disco.00061.wav	disco	123.046875	123.046875	0.37940273	-7.247475	0.32330355	0.1206305651680582	76745	0.1158336807569605	2549.2697569355564	5583.144893779002	16.843315079696158	2485.5245481804404	0.009791452	0.1843397	0.28856286
290	data/music-genres-dataset/disco/disco.00075.wav	disco.00075.wav	disco	135.99917763157896	135.99917763157896	0.0	-8.04419	0.42920202	0.1791614827965922	86068	0.1298956520688321	2690.503166360276	5775.486525250145	23.534057575050223	2480.3830352893297	0.015071861	0.110883966	1.8069776
291	data/music-genres-dataset/disco/disco.00074.wav	disco.00074.wav	disco	112.34714673913044	112.34714673913044	0.0	-3.9348333	0.40280697	0.1554870764400999	100082	0.1510733879543696	2648.809544586575	5546.0321767147625	20.363820915419293	2384.0748673279213	0.016671501	0.17759283	0.29455018
292	data/music-genres-dataset/disco/disco.00060.wav	disco.00060.wav	disco	129.19921875	129.19921875	0.8095134	-12.702676	0.43490425	0.1329270730649701	61590	0.0929732060856535	1974.5076875640784	4249.843262851653	22.184456693559877	2089.63145810681	0.006394303	0.11445442	1.6708102
293	data/music-genres-dataset/disco/disco.00048.wav	disco.00048.wav	disco	99.38401442307692	99.38401442307692	0.18488467	-9.565282	0.4097578	0.1532458453568973	102289	0.154337659512761	2617.495747048304	4986.227183330917	22.498430717287395	2156.578982319635	0.01135228	0.11226138	0.47690314
294	data/music-genres-dataset/disco/disco.00076.wav	disco.00076.wav	disco	129.19921875	129.19921875	0.0	-10.063854	0.35318205	0.1719592039509644	80738	0.1218607254205336	2251.761016045477	4557.353391005656	17.986840144930444	2164.953134192079	0.008034032	0.12421887	-3.1550796
